seed,fold,feature_set,model,balanced_accuracy,f1,roc_auc,average_precision,precision,recall
2025,3,video_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
2025,4,video_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
2025,0,video_only,logistic_regression,0.7333333333333334,0.7619047619047619,0.8,0.9213594276094277,0.8888888888888888,0.6666666666666666
2025,1,video_only,logistic_regression,0.775,0.8181818181818182,0.8500000000000001,0.9493686868686869,0.9,0.75
2025,2,video_only,logistic_regression,0.875,0.8571428571428571,0.9666666666666668,0.9866452991452991,1.0,0.75
2025,3,video_only,logistic_regression,0.775,0.8181818181818182,0.85,0.9333765771265772,0.9,0.75
2025,4,video_only,logistic_regression,0.7727272727272727,0.7058823529411765,0.7727272727272727,0.8870558734195098,1.0,0.5454545454545454
2025,0,video_only,random_forest,0.775,0.8181818181818182,0.8500000000000001,0.9411778036778037,0.9,0.75
2025,1,video_only,random_forest,0.5166666666666667,0.7692307692307693,0.7333333333333333,0.907493894993895,0.7142857142857143,0.8333333333333334
2025,2,video_only,random_forest,0.8166666666666667,0.8695652173913043,0.9666666666666668,0.9866452991452991,0.9090909090909091,0.8333333333333334
2025,3,video_only,random_forest,0.675,0.782608695652174,0.7666666666666667,0.9038301431683784,0.8181818181818182,0.75
2025,4,video_only,random_forest,0.6136363636363636,0.7272727272727273,0.7878787878787878,0.8983391608391608,0.7272727272727273,0.7272727272727273
2025,0,video_only,gradient_boosting,0.7333333333333334,0.7619047619047619,0.8833333333333333,0.9546037296037296,0.8888888888888888,0.6666666666666666
2025,1,video_only,gradient_boosting,0.5166666666666667,0.7692307692307693,0.7666666666666666,0.9133029008029008,0.7142857142857143,0.8333333333333334
2025,2,video_only,gradient_boosting,0.475,0.72,0.7,0.8908115645247998,0.6923076923076923,0.75
2025,3,video_only,gradient_boosting,0.675,0.782608695652174,0.7333333333333334,0.884003959003959,0.8181818181818182,0.75
2025,4,video_only,gradient_boosting,0.6136363636363636,0.7272727272727273,0.803030303030303,0.8984293484293484,0.7272727272727273,0.7272727272727273
2025,0,video_only,svm_rbf,0.775,0.8181818181818182,0.7666666666666667,0.8832641895141896,0.9,0.75
2025,1,video_only,svm_rbf,0.775,0.8181818181818182,0.8333333333333333,0.9420787545787547,0.9,0.75
2025,2,video_only,svm_rbf,0.8333333333333333,0.8,0.9833333333333334,0.9935897435897435,1.0,0.6666666666666666
2025,3,video_only,svm_rbf,0.775,0.8181818181818182,0.85,0.947420634920635,0.9,0.75
2025,4,video_only,svm_rbf,0.6515151515151515,0.7,0.7878787878787878,0.8983391608391608,0.7777777777777778,0.6363636363636364
2025,0,video_only,mlp_sklearn,0.675,0.782608695652174,0.6833333333333333,0.8546839190221543,0.8181818181818182,0.75
2025,1,video_only,mlp_sklearn,0.7583333333333333,0.88,0.9166666666666667,0.9722222222222222,0.8461538461538461,0.9166666666666666
2025,2,video_only,mlp_sklearn,0.5916666666666667,0.6666666666666666,0.65,0.876039646627882,0.7777777777777778,0.5833333333333334
2025,3,video_only,mlp_sklearn,0.6083333333333334,0.5555555555555556,0.6333333333333333,0.8519286881419235,0.8333333333333334,0.4166666666666667
2025,4,video_only,mlp_sklearn,0.6590909090909092,0.782608695652174,0.6969696969696969,0.8661008480527198,0.75,0.8181818181818182
2025,0,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2025,1,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2025,2,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2025,3,multimodal,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
