epoch,train_loss,val_loss,seed,fold
6,0.3805898651480675,0.3764166235923767,0,2
7,0.3895551264286041,0.36809447407722473,0,2
8,0.36899466067552567,0.36167246103286743,0,2
9,0.34717123210430145,0.35560691356658936,0,2
10,0.378284327685833,0.34792572259902954,0,2
11,0.339909590780735,0.3404344916343689,0,2
12,0.33851147443056107,0.3310023546218872,0,2
13,0.33689434081315994,0.3259699046611786,0,2
14,0.31894758343696594,0.32106098532676697,0,2
15,0.2950596585869789,0.31558066606521606,0,2
16,0.285567507147789,0.3147035837173462,0,2
17,0.2842634320259094,0.3205488324165344,0,2
18,0.2643781080842018,0.3142675757408142,0,2
19,0.2972536161541939,0.311876505613327,0,2
20,0.31116142868995667,0.31054678559303284,0,2
21,0.28425731137394905,0.3066135346889496,0,2
22,0.37734366208314896,0.29821300506591797,0,2
23,0.3170327879488468,0.2958298921585083,0,2
24,0.28304529935121536,0.2972199320793152,0,2
25,0.254734355956316,0.2987368702888489,0,2
26,0.22930409386754036,0.2943243384361267,0,2
27,0.2632771395146847,0.2890835702419281,0,2
28,0.31426868960261345,0.2866574823856354,0,2
29,0.21559515967965126,0.29103586077690125,0,2
30,0.234456118196249,0.2880891263484955,0,2
31,0.22159619629383087,0.29141557216644287,0,2
32,0.23084595426917076,0.29218098521232605,0,2
33,0.19879202917218208,0.29836997389793396,0,2
34,0.19771547615528107,0.30076444149017334,0,2
35,0.20508386194705963,0.30799221992492676,0,2
36,0.16449082642793655,0.31399011611938477,0,2
37,0.18868806213140488,0.3144615590572357,0,2
38,0.22851694747805595,0.31941571831703186,0,2
39,0.16819482669234276,0.318518728017807,0,2
40,0.1764116920530796,0.3240136206150055,0,2
41,0.16409173607826233,0.32357722520828247,0,2
42,0.1697903573513031,0.33246731758117676,0,2
43,0.1680535152554512,0.3314700722694397,0,2
44,0.15222885459661484,0.33304300904273987,0,2
45,0.18055201694369316,0.3347265124320984,0,2
46,0.17219727113842964,0.35141459107398987,0,2
47,0.17855671048164368,0.3524649739265442,0,2
48,0.19766038097441196,0.34682029485702515,0,2
49,0.1332799568772316,0.349274605512619,0,2
50,0.1743389256298542,0.3487316370010376,0,2
51,0.12567416206002235,0.34721192717552185,0,2
52,0.13242756202816963,0.34969383478164673,0,2
53,0.21004388853907585,0.3659469187259674,0,2
54,0.1438936237245798,0.3761139214038849,0,2
55,0.17969951406121254,0.37719979882240295,0,2
56,0.11210358701646328,0.35978010296821594,0,2
57,0.10659069381654263,0.35622847080230713,0,2
58,0.12975584529340267,0.36288726329803467,0,2
0,0.44058264791965485,0.42142412066459656,0,3
1,0.41448675096035004,0.41520604491233826,0,3
2,0.415121428668499,0.40785840153694153,0,3
3,0.4042966291308403,0.3982459306716919,0,3
4,0.37907134741544724,0.38424384593963623,0,3
5,0.3804819956421852,0.3756275773048401,0,3
6,0.3773392215371132,0.36778756976127625,0,3
7,0.36904725432395935,0.36223897337913513,0,3
8,0.34689973294734955,0.35393163561820984,0,3
9,0.33577214926481247,0.350770503282547,0,3
10,0.33400440961122513,0.34323886036872864,0,3
11,0.3226015344262123,0.3396345376968384,0,3
12,0.29777729511260986,0.3368130922317505,0,3
13,0.30461902916431427,0.3381369709968567,0,3
14,0.30134520679712296,0.3345850706100464,0,3
15,0.26506373286247253,0.3343997597694397,0,3
16,0.29435016959905624,0.3286392390727997,0,3
17,0.2724091336131096,0.32104846835136414,0,3
18,0.27312400937080383,0.31992143392562866,0,3
19,0.26182153448462486,0.3223540484905243,0,3
20,0.2635866031050682,0.3210389316082001,0,3
21,0.33172067254781723,0.31530076265335083,0,3
22,0.2585739828646183,0.3160499036312103,0,3
23,0.26854778826236725,0.32224541902542114,0,3
24,0.2286214679479599,0.32203006744384766,0,3
25,0.24248074740171432,0.3236805498600006,0,3
26,0.2642201595008373,0.32581254839897156,0,3
27,0.2219654582440853,0.333443820476532,0,3
28,0.21773479506373405,0.339889258146286,0,3
29,0.21623990684747696,0.3405795395374298,0,3
30,0.20781464502215385,0.3367559313774109,0,3
31,0.24801091104745865,0.3394114077091217,0,3
32,0.2029918134212494,0.3352285921573639,0,3
33,0.1833106130361557,0.33856427669525146,0,3
34,0.1733049713075161,0.34070178866386414,0,3
35,0.1767977923154831,0.33897319436073303,0,3
36,0.16748042032122612,0.3417143225669861,0,3
37,0.1814696080982685,0.34454524517059326,0,3
38,0.24242719262838364,0.35577258467674255,0,3
39,0.2150970660150051,0.3550850749015808,0,3
40,0.15041909739375114,0.3516949415206909,0,3
41,0.1499885469675064,0.34748032689094543,0,3
42,0.1780358962714672,0.35258400440216064,0,3
43,0.12215884029865265,0.3541055917739868,0,3
44,0.14091204479336739,0.3566526770591736,0,3
45,0.15268978849053383,0.3653499186038971,0,3
46,0.16763969510793686,0.381504625082016,0,3
47,0.1271282620728016,0.393424928188324,0,3
48,0.15617329627275467,0.39554303884506226,0,3
49,0.1372082307934761,0.39459940791130066,0,3
50,0.17674589343369007,0.4040377736091614,0,3
51,0.18736181035637856,0.4153634011745453,0,3
0,0.4009699076414108,0.4088684022426605,0,4
1,0.38681939244270325,0.40367358922958374,0,4
2,0.37643855065107346,0.39703914523124695,0,4
3,0.35464660078287125,0.3890502154827118,0,4
4,0.3721204996109009,0.381194144487381,0,4
5,0.3377284109592438,0.37239161133766174,0,4
6,0.32077615708112717,0.3635019361972809,0,4
7,0.3081853315234184,0.35373538732528687,0,4
8,0.3083367124199867,0.34240418672561646,0,4
9,0.3158532381057739,0.3363892138004303,0,4
10,0.31001369655132294,0.3378274142742157,0,4
11,0.2843420058488846,0.3359535336494446,0,4
12,0.2909397780895233,0.32963383197784424,0,4
13,0.2721138298511505,0.32817530632019043,0,4
14,0.27388353645801544,0.32533904910087585,0,4
15,0.2527746483683586,0.3237391412258148,0,4
16,0.27123183757066727,0.3191273808479309,0,4
17,0.26622894406318665,0.3190215826034546,0,4
18,0.2574436515569687,0.31690654158592224,0,4
19,0.2349877431988716,0.3154217600822449,0,4
20,0.31289017572999,0.3084300756454468,0,4
21,0.2174922563135624,0.30527153611183167,0,4
22,0.23151810094714165,0.30653852224349976,0,4
23,0.21358001604676247,0.30856508016586304,0,4
24,0.20323457196354866,0.31209516525268555,0,4
25,0.2026929147541523,0.30554482340812683,0,4
26,0.21507612615823746,0.3086523115634918,0,4
27,0.1747763454914093,0.308790922164917,0,4
28,0.21691401675343513,0.30940714478492737,0,4
29,0.19664526730775833,0.305988073348999,0,4
30,0.2362089306116104,0.3004671037197113,0,4
31,0.16980907320976257,0.3067673146724701,0,4
32,0.1732877418398857,0.29600873589515686,0,4
33,0.1704435646533966,0.2985658645629883,0,4
34,0.19191862642765045,0.30218932032585144,0,4
35,0.15107742324471474,0.2976146638393402,0,4
36,0.17867222800850868,0.30119508504867554,0,4
37,0.14616252109408379,0.3109426498413086,0,4
38,0.14281705394387245,0.31146669387817383,0,4
39,0.1477597039192915,0.31160295009613037,0,4
40,0.14326850324869156,0.32290926575660706,0,4
41,0.1596303191035986,0.3251207768917084,0,4
42,0.1332477256655693,0.33111846446990967,0,4
43,0.14447528682649136,0.3263978660106659,0,4
44,0.3081897161900997,0.3192416727542877,0,4
45,0.1591821201145649,0.332537978887558,0,4
46,0.19415558874607086,0.3383241891860962,0,4
47,0.10372962802648544,0.34320852160453796,0,4
48,0.13562325574457645,0.33769491314888,0,4
49,0.133956597186625,0.3265208899974823,0,4
50,0.16059930436313152,0.3172365725040436,0,4
51,0.187933636829257,0.32185521721839905,0,4
52,0.1609899252653122,0.32213887572288513,0,4
53,0.13617190346121788,0.32770299911499023,0,4
54,0.10202115029096603,0.3267595171928406,0,4
55,0.12420526891946793,0.3229287266731262,0,4
56,0.1806192249059677,0.3245803117752075,0,4
57,0.08739061653614044,0.3169228136539459,0,4
58,0.1412965152412653,0.3058272898197174,0,4
59,0.1317397952079773,0.3087084889411926,0,4
60,0.08245437033474445,0.3150263726711273,0,4
61,0.08914424944669008,0.3192644715309143,0,4
62,0.14190714061260223,0.33245545625686646,0,4
0,0.4526096060872078,0.39896148443222046,1,0
1,0.396918386220932,0.3856155276298523,1,0
2,0.4239927977323532,0.3716992139816284,1,0
3,0.36671144515275955,0.3543391525745392,1,0
4,0.3957255780696869,0.34002912044525146,1,0
5,0.37885742634534836,0.32523441314697266,1,0
6,0.35561544448137283,0.3138626515865326,1,0
7,0.34218160808086395,0.3050408363342285,1,0
8,0.35590482503175735,0.2977057993412018,1,0
9,0.34362518042325974,0.2871546745300293,1,0
10,0.33209313452243805,0.2832730710506439,1,0
11,0.29014842212200165,0.2828112840652466,1,0
12,0.3069446533918381,0.27801433205604553,1,0
13,0.32260631769895554,0.2731417119503021,1,0
14,0.27025579661130905,0.2701369524002075,1,0
15,0.33216459304094315,0.26550909876823425,1,0
16,0.29136116057634354,0.2601398229598999,1,0
17,0.3058544173836708,0.25792935490608215,1,0
18,0.3204483538866043,0.25261062383651733,1,0
19,0.2964436039328575,0.2490522563457489,1,0
20,0.2826594151556492,0.24330446124076843,1,0
21,0.23275376856327057,0.24086304008960724,1,0
22,0.3842008002102375,0.23816300928592682,1,0
23,0.22485559061169624,0.2381349503993988,1,0
24,0.2913912646472454,0.23709121346473694,1,0
25,0.3432113043963909,0.23406808078289032,1,0
26,0.25724073871970177,0.23428428173065186,1,0
27,0.24537114799022675,0.23205769062042236,1,0
28,0.2377930022776127,0.23433129489421844,1,0
29,0.2660270184278488,0.23250266909599304,1,0
30,0.19979627802968025,0.2345156967639923,1,0
31,0.2560502924025059,0.229744553565979,1,0
32,0.19515059143304825,0.2288166731595993,1,0
33,0.21520112827420235,0.22596554458141327,1,0
34,0.19419710338115692,0.22458651661872864,1,0
35,0.19755522906780243,0.2210197001695633,1,0
36,0.21536415442824364,0.2209901362657547,1,0
37,0.20643185079097748,0.2195397913455963,1,0
38,0.1762881577014923,0.22052744030952454,1,0
39,0.15054569765925407,0.21713413298130035,1,0
40,0.17204808443784714,0.21244332194328308,1,0
41,0.17053529247641563,0.20911206305027008,1,0
42,0.15437289886176586,0.20737002789974213,1,0
43,0.1719246841967106,0.20424066483974457,1,0
44,0.17529893852770329,0.2067212611436844,1,0
45,0.18670988827943802,0.20085307955741882,1,0
46,0.16613369435071945,0.19770435988903046,1,0
47,0.13899637572467327,0.193356454372406,1,0
48,0.1440794449299574,0.19533845782279968,1,0
49,0.15813101455569267,0.1966814398765564,1,0
50,0.17475950345396996,0.19098609685897827,1,0
51,0.16112398356199265,0.1854257732629776,1,0
52,0.134171511977911,0.17797257006168365,1,0
53,0.13858668878674507,0.17675453424453735,1,0
54,0.18268711306154728,0.1766984611749649,1,0
55,0.12268421426415443,0.17769648134708405,1,0
56,0.13076912984251976,0.1800292283296585,1,0
57,0.1416215132921934,0.186151921749115,1,0
58,0.11476225033402443,0.1915699541568756,1,0
59,0.09419256076216698,0.19470328092575073,1,0
60,0.12793433666229248,0.1956377476453781,1,0
61,0.12636453658342361,0.19240787625312805,1,0
62,0.17758841812610626,0.19148054718971252,1,0
63,0.18150701746344566,0.19477145373821259,1,0
64,0.1616002433001995,0.19705139100551605,1,0
65,0.13078023865818977,0.19149886071681976,1,0
66,0.10054725222289562,0.18897061049938202,1,0
67,0.16834235191345215,0.18677739799022675,1,0
68,0.08873146027326584,0.19777795672416687,1,0
69,0.09986595064401627,0.20267628133296967,1,0
70,0.08607638627290726,0.20038622617721558,1,0
71,0.11798001080751419,0.20237770676612854,1,0
72,0.13515707105398178,0.2059607207775116,1,0
73,0.07617029920220375,0.20273396372795105,1,0
74,0.10103076323866844,0.19534613192081451,1,0
75,0.08782973513007164,0.1970677524805069,1,0
76,0.1301939133554697,0.19750124216079712,1,0
77,0.06664732377976179,0.18876180052757263,1,0
78,0.12272834219038486,0.18733422458171844,1,0
79,0.08744093310087919,0.1922752559185028,1,0
80,0.1643214300274849,0.1838637888431549,1,0
81,0.06874002888798714,0.18240001797676086,1,0
82,0.10617711767554283,0.17919129133224487,1,0
83,0.06083851866424084,0.17598524689674377,1,0
84,0.06584383454173803,0.18967482447624207,1,0
85,0.06869104038923979,0.18207956850528717,1,0
86,0.0664064846932888,0.17912140488624573,1,0
87,0.069355932995677,0.17360328137874603,1,0
88,0.07946073450148106,0.18350008130073547,1,0
89,0.0436411714181304,0.1848430037498474,1,0
90,0.079661232419312,0.191398486495018,1,0
91,0.13093983195722103,0.19071003794670105,1,0
92,0.03978512343019247,0.1935206800699234,1,0
93,0.043956450652331114,0.1936897486448288,1,0
94,0.06861764378845692,0.19855114817619324,1,0
95,0.13176578376442194,0.1931012123823166,1,0
96,0.09040795173496008,0.20096006989479065,1,0
97,0.06472847796976566,0.20387451350688934,1,0
98,0.10970503371208906,0.19640126824378967,1,0
99,0.06408234778791666,0.19313129782676697,1,0
100,0.04977908171713352,0.19688990712165833,1,0
101,0.16107115615159273,0.20408549904823303,1,0
102,0.07695710379630327,0.20012590289115906,1,0
103,0.04297595098614693,0.2048657387495041,1,0
104,0.05366289708763361,0.19429108500480652,1,0
105,0.08417520672082901,0.20119594037532806,1,0
106,0.1235524071380496,0.1985941082239151,1,0
107,0.05029675643891096,0.20983201265335083,1,0
108,0.07367065083235502,0.22741486132144928,1,0
109,0.04265072289854288,0.25410470366477966,1,0
110,0.04568996652960777,0.249052956700325,1,0
111,0.03899220796301961,0.2557654082775116,1,0
112,0.07081338297575712,0.261703222990036,1,0
113,0.04291335865855217,0.24312646687030792,1,0
114,0.0342082642018795,0.23040230572223663,1,0
115,0.03518885839730501,0.2184157520532608,1,0
116,0.0735362870618701,0.20636174082756042,1,0
117,0.06968077458441257,0.20935983955860138,1,0
0,0.4897203668951988,0.41486918926239014,1,1
1,0.4096960723400116,0.4089994728565216,1,1
2,0.4134364128112793,0.40133264660835266,1,1
3,0.41365622729063034,0.3946109712123871,1,1
4,0.411305695772171,0.3895774185657501,1,1
5,0.449882335960865,0.3825140595436096,1,1
6,0.38083524256944656,0.3774198889732361,1,1
7,0.3941713199019432,0.37338659167289734,1,1
8,0.36721041053533554,0.36798998713493347,1,1
9,0.3451930582523346,0.3657603859901428,1,1
10,0.3608552888035774,0.3624688386917114,1,1
11,0.34333647787570953,0.35591384768486023,1,1
12,0.3024897277355194,0.3512778580188751,1,1
13,0.3396317735314369,0.351674348115921,1,1
14,0.3115520626306534,0.3491910696029663,1,1
15,0.3071240000426769,0.3463553488254547,1,1
16,0.27808110043406487,0.35156843066215515,1,1
17,0.2994243875145912,0.35196128487586975,1,1
18,0.2745392918586731,0.3522180914878845,1,1
19,0.2903812974691391,0.3537852168083191,1,1
20,0.2849769964814186,0.35579913854599,1,1
21,0.27557164430618286,0.3585044741630554,1,1
22,0.3510119989514351,0.35867011547088623,1,1
23,0.2772420197725296,0.3592686355113983,1,1
24,0.28213608637452126,0.3588879406452179,1,1
25,0.2586284503340721,0.36191728711128235,1,1
26,0.2413838841021061,0.3626376688480377,1,1
27,0.25439443811774254,0.3623097538948059,1,1
28,0.2870566174387932,0.36482539772987366,1,1
29,0.20889665931463242,0.37223559617996216,1,1
30,0.2253212183713913,0.3795001208782196,1,1
31,0.21259397640824318,0.3748575747013092,1,1
32,0.2080840952694416,0.38405391573905945,1,1
33,0.18211325630545616,0.3803878128528595,1,1
34,0.1780453845858574,0.39161670207977295,1,1
35,0.22396736219525337,0.39757880568504333,1,1
36,0.15560295060276985,0.3953333795070648,1,1
37,0.1763037070631981,0.3972800374031067,1,1
38,0.23914463445544243,0.4134916067123413,1,1
39,0.17150747030973434,0.41494905948638916,1,1
40,0.1516872514039278,0.4204205274581909,1,1
41,0.1771337278187275,0.42029067873954773,1,1
42,0.16445836052298546,0.4272950291633606,1,1
43,0.17044097743928432,0.43647992610931396,1,1
44,0.1474698819220066,0.43756651878356934,1,1
45,0.15710811875760555,0.44677188992500305,1,1
0,0.44246452301740646,0.4267229437828064,1,2
1,0.4159589260816574,0.4258022606372833,1,2
2,0.3992400988936424,0.4231114685535431,1,2
3,0.3995620012283325,0.4209062457084656,1,2
4,0.37634509056806564,0.4161929786205292,1,2
5,0.34626924991607666,0.40954169631004333,1,2
6,0.36629435420036316,0.403362900018692,1,2
7,0.3561425879597664,0.40009501576423645,1,2
8,0.34361837804317474,0.3960469365119934,1,2
9,0.3317972347140312,0.3938300311565399,1,2
10,0.3117153011262417,0.39038702845573425,1,2
11,0.30011189728975296,0.38523879647254944,1,2
12,0.3186129480600357,0.38095059990882874,1,2
13,0.2988279014825821,0.3759578764438629,1,2
14,0.327780157327652,0.3741419017314911,1,2
15,0.2936681658029556,0.3691859543323517,1,2
16,0.30249566957354546,0.36652904748916626,1,2
17,0.2629474326968193,0.3620172142982483,1,2
18,0.2863187715411186,0.3598550260066986,1,2
19,0.2691367603838444,0.3583246171474457,1,2
20,0.2639013007283211,0.3580529987812042,1,2
21,0.3248390965163708,0.3539240062236786,1,2
22,0.27125823497772217,0.3513135015964508,1,2
23,0.28189731016755104,0.350269615650177,1,2
24,0.21873456239700317,0.3437632918357849,1,2
25,0.30216601118445396,0.3395005166530609,1,2
26,0.23234760761260986,0.3416968286037445,1,2
27,0.2482655607163906,0.3394419252872467,1,2
28,0.2081540934741497,0.3385973870754242,1,2
29,0.21162088215351105,0.34084054827690125,1,2
30,0.22091044485569,0.33576634526252747,1,2
31,0.24561640620231628,0.33114728331565857,1,2
32,0.22476042062044144,0.33284837007522583,1,2
33,0.22506416216492653,0.3281010389328003,1,2
34,0.18897300958633423,0.3247046172618866,1,2
35,0.19989004358649254,0.3218776285648346,1,2
36,0.16269558668136597,0.3190757930278778,1,2
37,0.2699485719203949,0.31496715545654297,1,2
38,0.23011764883995056,0.3088759779930115,1,2
39,0.22416985407471657,0.30646952986717224,1,2
40,0.16941081918776035,0.3040415942668915,1,2
41,0.1482579968869686,0.30207476019859314,1,2
42,0.16606401652097702,0.29869306087493896,1,2
43,0.13861287385225296,0.2979382276535034,1,2
44,0.17017002776265144,0.29391518235206604,1,2
45,0.1663493514060974,0.2937126159667969,1,2
46,0.14898337982594967,0.29578495025634766,1,2
47,0.1420779936015606,0.29669028520584106,1,2
48,0.17759032174944878,0.29506003856658936,1,2
49,0.1505257710814476,0.29443150758743286,1,2
50,0.19711806997656822,0.29391229152679443,1,2
51,0.20680277049541473,0.29854726791381836,1,2
52,0.18264509737491608,0.2982112765312195,1,2
53,0.15845202654600143,0.29055213928222656,1,2
54,0.1037335591390729,0.2874182462692261,1,2
55,0.11841204389929771,0.28155431151390076,1,2
56,0.1572369486093521,0.27504029870033264,1,2
57,0.10944127663969994,0.27570828795433044,1,2
58,0.13977725431323051,0.27592360973358154,1,2
59,0.14437656104564667,0.26847878098487854,1,2
60,0.1407447438687086,0.2637459933757782,1,2
61,0.13680721260607243,0.2612736225128174,1,2
62,0.13743538036942482,0.26333150267601013,1,2
63,0.13240056112408638,0.2665293514728546,1,2
64,0.13041502609848976,0.2677215337753296,1,2
65,0.09045477397739887,0.26855233311653137,1,2
66,0.14903025701642036,0.2655584216117859,1,2
67,0.09799556620419025,0.26737868785858154,1,2
68,0.10214576777070761,0.2649666965007782,1,2
69,0.09028944931924343,0.2612282335758209,1,2
70,0.11107003502547741,0.2577318847179413,1,2
71,0.11647188290953636,0.25686565041542053,1,2
72,0.08106991555541754,0.25970688462257385,1,2
73,0.07918260525912046,0.2603609561920166,1,2
74,0.07239225879311562,0.2591102123260498,1,2
75,0.08550865203142166,0.2565902769565582,1,2
76,0.07671399414539337,0.2504400312900543,1,2
77,0.07022183295339346,0.25068289041519165,1,2
78,0.06541016232222319,0.24830305576324463,1,2
79,0.10558769758790731,0.247677743434906,1,2
80,0.06151202693581581,0.24850685894489288,1,2
81,0.06172585301101208,0.24345102906227112,1,2
82,0.06513445172458887,0.24485333263874054,1,2
83,0.05349533911794424,0.2451884001493454,1,2
84,0.07658594846725464,0.2430194616317749,1,2
85,0.09029256086796522,0.24092614650726318,1,2
86,0.0635770196095109,0.23753905296325684,1,2
87,0.065173314884305,0.23597893118858337,1,2
88,0.06983074359595776,0.23016972839832306,1,2
89,0.05156167224049568,0.2289525419473648,1,2
90,0.09338036738336086,0.2216861993074417,1,2
91,0.04008789360523224,0.21999160945415497,1,2
92,0.08942417148500681,0.21831268072128296,1,2
93,0.04594271816313267,0.21307405829429626,1,2
94,0.05188954062759876,0.2111014872789383,1,2
95,0.04552083555608988,0.20743323862552643,1,2
96,0.054978339932858944,0.20845802128314972,1,2
97,0.06268408242613077,0.20944787561893463,1,2
98,0.12902782764285803,0.20503941178321838,1,2
99,0.0413221251219511,0.21448273956775665,1,2
100,0.046151937916874886,0.2189364731311798,1,2
101,0.053401343524456024,0.2216736078262329,1,2
102,0.06968043930828571,0.22617605328559875,1,2
103,0.03905886271968484,0.22432437539100647,1,2
104,0.04727622866630554,0.22414784133434296,1,2
105,0.056936437264084816,0.22329239547252655,1,2
106,0.030071420595049858,0.2232639044523239,1,2
107,0.058624597266316414,0.22824278473854065,1,2
108,0.06021358910948038,0.22488418221473694,1,2
109,0.09311110526323318,0.2243005931377411,1,2
110,0.04963192483410239,0.21537652611732483,1,2
111,0.04272974282503128,0.21280793845653534,1,2
